cve_id,published_date,last_modified_date,description,cvss_score
CVE-2000-0112,2000-02-02T05:00:00.000,2016-10-18T02:06:27.760,The default installation of Debian GNU/Linux uses an insecure Master Boot Record (MBR) which allows a local user to boot from a floppy disk during the installation.,7.2
CVE-2000-0114,2000-02-02T05:00:00.000,2022-08-17T10:15:22.567,Frontpage Server Extensions allows remote attackers to determine the name of the anonymous account via an RPC POST request to shtml.dll in the /_vti_bin/ virtual directory.,5.0
CVE-2000-0469,2000-02-02T05:00:00.000,2023-11-07T01:55:19.013,Selena Sol WebBanner 4.0 allows remote attackers to read arbitrary files via a .. (dot dot) attack.,5.1
CVE-2000-0122,2000-02-03T05:00:00.000,2018-10-19T15:29:01.020,Frontpage Server Extensions allows remote attackers to determine the physical path of a virtual directory via a GET request to the htimage.exe CGI program.,5.0
CVE-2000-0124,2000-02-03T05:00:00.000,2008-09-10T19:02:56.710,"surfCONTROL SuperScout does not properly asign a category to web sites with a . (dot) at the end, which may allow users to bypass web access restrictions.",2.1
CVE-2000-0125,2000-02-03T05:00:00.000,2023-11-07T01:55:13.067,"wwwthreads does not properly cleanse numeric data or table names that are passed to SQL queries, which allows remote attackers to gain privileges for wwwthreads forums.",7.5
CVE-2000-0127,2000-02-03T05:00:00.000,2008-09-10T19:02:57.727,"The Webspeed configuration program does not properly disable access to the WSMadmin utility, which allows remote attackers to gain privileges via wsisa.dll.",7.5
CVE-2000-0218,2000-02-03T05:00:00.000,2008-09-10T19:03:19.853,Buffer overflow in Linux mount and umount allows local users to gain root privileges via a long relative pathname.,7.2
CVE-2000-0089,2000-02-04T05:00:00.000,2023-11-07T01:55:12.750,"The rdisk utility in Microsoft Terminal Server Edition and Windows NT 4.0 stores registry hive information in a temporary file with permissions that allow local users to read it, aka the ""RDISK Registry Enumeration File"" vulnerability.",2.1
CVE-2000-0128,2000-02-04T05:00:00.000,2008-09-10T19:02:58.023,The Finger Server 0.82 allows remote attackers to execute commands via shell metacharacters.,10.0
CVE-2000-0129,2000-02-04T05:00:00.000,2022-08-17T10:15:23.103,Buffer overflow in the SHGetPathFromIDList function of the Serv-U FTP server allows attackers to cause a denial of service by performing a LIST command on a malformed .lnk file.,2.1
CVE-2000-0145,2000-02-05T05:00:00.000,2022-08-17T10:15:24.363,The libguile.so library file used by gnucash in Debian GNU/Linux is installed with world-writable permissions.,7.5
CVE-2000-0472,2000-02-06T05:00:00.000,2017-10-10T01:29:07.937,Buffer overflow in innd 2.2.2 allows remote attackers to execute arbitrary commands via a cancel request containing a long message ID.,3.6
CVE-2000-0144,2000-02-07T05:00:00.000,2008-09-10T19:03:06.273,"Axis 700 Network Scanner does not properly restrict access to administrator URLs, which allows users to bypass the password protection via a .. (dot dot) attack.",7.5
CVE-2000-0146,2000-02-07T05:00:00.000,2008-09-10T19:03:06.493,The Java Server in the Novell GroupWise Web Access Enhancement Pack allows remote attackers to cause a denial of service via a long URL to the servlet.,5.0
CVE-2000-0147,2000-02-08T05:00:00.000,2008-09-05T20:20:15.737,"snmpd in SCO OpenServer has an SNMP community string that is writable by default, which allows local attackers to modify the host's configuration.",2.1
CVE-2000-0148,2000-02-08T05:00:00.000,2019-10-07T16:39:03.520,MySQL 3.22 allows remote attackers to bypass password authentication and access a database via a short check string.,7.5
CVE-2000-0149,2000-02-08T05:00:00.000,2018-05-03T01:29:06.443,Zeus web server allows remote attackers to view the source code for CGI programs via a null character (%00) at the end of a URL.,5.0
CVE-2000-0215,2000-02-08T05:00:00.000,2008-09-10T19:03:19.617,Vulnerability in SCO cu program in UnixWare 7.x allows local users to gain privileges.,7.2
CVE-2000-0140,2000-02-10T05:00:00.000,2016-10-18T02:06:37.637,Internet Anywhere POP3 Mail Server allows remote attackers to cause a denial of service via a large number of connections.,5.0
CVE-2000-0141,2000-02-11T05:00:00.000,2024-02-14T01:17:43.863,Infopop Ultimate Bulletin Board (UBB) allows remote attackers to execute commands via shell metacharacters in the topic hidden field.,10.0
CVE-2000-0142,2000-02-11T05:00:00.000,2022-08-17T10:15:23.907,The authentication protocol in Timbuktu Pro 2.0b650 allows remote attackers to cause a denial of service via connections to port 407 and 1417.,5.0
CVE-2000-0143,2000-02-11T05:00:00.000,2022-08-17T10:15:24.107,"The SSH protocol server sshd allows local users without shell access to redirect a TCP connection through a service that uses the standard system password database for authentication, such as POP or FTP.",4.6
CVE-2000-0150,2000-02-12T05:00:00.000,2018-10-30T16:26:17.700,Check Point Firewall-1 allows remote attackers to bypass port access restrictions on an FTP server by forcing it to send malicious packets that Firewall-1 misinterprets as a valid 227 response to a client's PASV attempt.,7.5
CVE-2000-0197,2000-02-14T05:00:00.000,2008-09-10T19:03:16.820,"The Windows NT scheduler uses the drive mapping of the interactive user who is currently logged onto the system, which allows the local user to gain privileges by providing a Trojan horse batch file in place of the original batch file.",4.6
CVE-2000-0167,2000-02-15T05:00:00.000,2008-09-10T19:03:08.477,IIS Inetinfo.exe allows local users to cause a denial of service by creating a mail file with a long name and a .txt.eml extension in the pickup directory.,2.1
CVE-2000-0222,2000-02-15T05:00:00.000,2023-11-07T01:55:14.697,"The installation for Windows 2000 does not activate the Administrator password until the system has rebooted, which allows remote attackers to connect to the ADMIN$ share without a password until the reboot occurs.",10.0
CVE-2000-0224,2000-02-15T05:00:00.000,2023-11-07T01:55:14.760,ARCserve agent in SCO UnixWare 7.x allows local attackers to gain root privileges via a symlink attack.,1.2
CVE-2000-0094,2000-02-16T05:00:00.000,2018-05-03T01:29:06.240,procfs in BSD systems allows local users to gain root privileges by modifying the /proc/pid/mem interface via a modified file descriptor for stderr.,7.2
CVE-2000-0154,2000-02-16T05:00:00.000,2023-11-07T01:55:13.390,The ARCserve agent in UnixWare allows local attackers to modify arbitrary files via a symlink attack.,1.2
CVE-2000-0156,2000-02-16T05:00:00.000,2021-07-23T12:18:31.047,"Internet Explorer 4.x and 5.x allows remote web servers to access files on the client that are outside of its security domain, aka the ""Image Source Redirect"" vulnerability.",5.1
CVE-2000-0158,2000-02-16T05:00:00.000,2023-11-07T01:55:13.507,Buffer overflow in MMDF server allows remote attackers to gain privileges via a long MAIL FROM command to the SMTP daemon.,7.5
CVE-2000-0159,2000-02-17T05:00:00.000,2023-11-07T01:55:13.580,"HP Ignite-UX does not save /etc/passwd when it creates an image of a trusted system, which can set the password field to a blank and allow an attacker to gain privileges.",7.5
CVE-2000-0155,2000-02-18T05:00:00.000,2023-11-07T01:55:13.440,"Windows NT Autorun executes the autorun.inf file on non-removable media, which allows local attackers to specify an alternate program to execute when other users access a drive.",7.2
CVE-2000-0161,2000-02-18T05:00:00.000,2018-10-12T21:29:28.577,"Sample web sites on Microsoft Site Server 3.0 Commerce Edition do not validate an identification number, which allows remote attackers to execute SQL commands.",7.5
CVE-2000-0162,2000-02-18T05:00:00.000,2021-07-22T13:53:45.333,"The Microsoft virtual machine (VM) in Internet Explorer 4.x and 5.x allows a remote attacker to read files via a malicious Java applet that escapes the Java sandbox, aka the ""VM File Reading"" vulnerability.",5.1
CVE-2000-0164,2000-02-20T05:00:00.000,2023-11-07T01:55:13.700,The installation of Sun Internet Mail Server (SIMS) creates a world-readable file that allows local users to obtain passwords.,7.2
CVE-2000-0160,2000-02-21T05:00:00.000,2023-11-07T01:55:13.627,The Microsoft Active Setup ActiveX component in Internet Explorer 4.x and 5.x allows a remote attacker to install software components without prompting the user by stating that the software's manufacturer is Microsoft.,7.6
CVE-2000-0163,2000-02-21T05:00:00.000,2008-09-10T19:03:08.197,asmon and ascpu in FreeBSD allow local users to gain root privileges via a configuration file.,4.6
CVE-2000-0166,2000-02-21T05:00:00.000,2023-11-07T01:55:13.807,Buffer overflow in the InterAccess telnet server TelnetD allows remote attackers to execute commands via a long login name.,10.0
CVE-2000-0210,2000-02-21T05:00:00.000,2008-09-10T19:03:18.853,"The lit program in Sun Flex License Manager (FlexLM) follows symlinks, which allows local users to modify arbitrary files.",1.2
CVE-2000-0182,2000-02-23T05:00:00.000,2022-08-17T10:15:24.543,"iPlanet Web Server 4.1 allows remote attackers to cause a denial of service via a large number of GET commands, which consumes memory and causes a kernel panic.",5.0
CVE-2000-0211,2000-02-23T05:00:00.000,2018-10-12T21:29:29.293,"The Windows Media server allows remote attackers to cause a denial of service via a series of client handshake packets that are sent in an improper sequence, aka the ""Misordered Windows Media Services Handshake"" vulnerability.",5.0
CVE-2000-0213,2000-02-23T05:00:00.000,2023-11-07T01:55:14.430,"The Sambar server includes batch files ECHO.BAT and HELLO.BAT in the CGI directory, which allow remote attackers to execute commands via shell metacharacters.",5.0
CVE-2000-0219,2000-02-23T05:00:00.000,2023-11-07T01:55:14.600,Red Hat 6.0 allows local users to gain root access by booting single user and hitting ^C at the password prompt.,7.2
CVE-2000-0194,2000-02-24T05:00:00.000,2008-09-10T19:03:16.557,buildxconf in Corel Linux allows local users to modify or create arbitrary files via the -x or -f parameters.,7.2
CVE-2000-0195,2000-02-24T05:00:00.000,2008-09-10T19:03:16.663,"setxconf in Corel Linux allows local users to gain root access via the -T parameter, which executes the user's .xserverrc file.",7.2
CVE-2000-0212,2000-02-24T05:00:00.000,2018-05-03T01:29:06.617,InterAccess TelnetD Server 4.0 allows remote attackers to conduct a denial of service via malformed terminal client configuration information.,5.0
CVE-2000-0214,2000-02-24T05:00:00.000,2023-11-07T01:55:14.487,"FTP Explorer uses weak encryption for storing the username, password, and profile of FTP sites.",4.6
CVE-2000-0217,2000-02-24T05:00:00.000,2008-09-10T19:03:19.790,"The default configuration of SSH allows X forwarding, which could allow a remote attacker to control a client's X sessions via a malicious xauth program.",5.1
CVE-2000-0220,2000-02-24T05:00:00.000,2022-08-17T10:15:24.720,ZoneAlarm sends sensitive system and network information in cleartext to the Zone Labs server if a user requests more information about an event.,5.0
CVE-2000-0221,2000-02-25T05:00:00.000,2008-09-10T19:03:20.087,The Nautica Marlin bridge allows remote attackers to cause a denial of service via a zero length UDP packet to the SNMP port.,5.0
CVE-2000-0170,2000-02-26T05:00:00.000,2008-09-10T19:03:08.697,Buffer overflow in the man program in Linux allows local users to gain privileges via the MANPAGER environmental variable.,7.2
CVE-2000-0187,2000-02-27T05:00:00.000,2008-09-10T19:03:15.883,EZShopper 3.0 loadpage.cgi CGI script allows remote attackers to read arbitrary files via a .. (dot dot) attack or execute commands via shell metacharacters.,7.5
CVE-2000-0188,2000-02-27T05:00:00.000,2008-09-10T19:03:15.977,EZShopper 3.0 search.cgi CGI script allows remote attackers to read arbitrary files via a .. (dot dot) attack or execute commands via shell metacharacters.,7.5
CVE-2000-0209,2000-02-27T05:00:00.000,2008-09-10T19:03:18.790,Buffer overflow in Lynx 2.x allows remote attackers to crash Lynx and possibly execute commands via a long URL in a malicious web page.,7.6
CVE-2000-0178,2000-02-28T05:00:00.000,2008-09-10T19:03:09.633,"ServerIron switches by Foundry Networks have predictable TCP/IP sequence numbers, which allows remote attackers to spoof or hijack sessions.",7.5
CVE-2000-0179,2000-02-28T05:00:00.000,2008-09-10T19:03:14.960,HP OpenView OmniBack 2.55 allows remote attackers to cause a denial of service via a large number of connections to port 5555.,5.0
CVE-2000-0186,2000-02-28T05:00:00.000,2008-09-10T19:03:15.820,Buffer overflow in the dump utility in the Linux ext2fs backup package allows local users to gain privileges via a long command line argument.,7.2
CVE-2000-0196,2000-02-28T05:00:00.000,2008-09-10T19:03:16.743,Buffer overflow in mhshow in the Linux nmh package allows remote attackers to execute commands via malformed MIME headers in an email message.,7.5
CVE-2000-0203,2000-02-28T05:00:00.000,2023-11-07T01:55:14.227,The Trend Micro OfficeScan client tmlisten.exe allows remote attackers to cause a denial of service via malformed data to port 12345.,5.0
CVE-2000-0204,2000-02-28T05:00:00.000,2023-11-07T01:55:14.280,"The Trend Micro OfficeScan client allows remote attackers to cause a denial of service by making 5 connections to port 12345, which raises CPU utilization to 100%.",5.0
